Wall time,Step,Value
1667643669.5019994,580000,122.4000015258789
1667643674.5541182,590000,144.0
1667643679.5424132,600000,115.19999694824219
1667643685.299372,610000,136.8000030517578
1667643690.9133852,620000,137.8000030517578
1667643696.0326774,630000,129.39999389648438
1667643701.28113,640000,132.1999969482422
1667643706.4568405,650000,114.4000015258789
1667643711.6407595,660000,147.8000030517578
1667643716.712566,670000,80.19999694824219
1667643721.8206627,680000,162.39999389648438
1667643726.7757177,690000,83.80000305175781
1667643731.722995,700000,108.5999984741211
1667643736.5751712,710000,76.80000305175781
1667643741.6103466,720000,136.8000030517578
1667643746.6429663,730000,142.39999389648438
1667643751.7905047,740000,140.0
1667643756.8775785,750000,82.4000015258789
1667643761.82047,760000,125.4000015258789
1667643766.7890704,770000,119.0
1667643771.8962913,780000,154.8000030517578
1667643777.0148032,790000,125.5999984741211
1667643782.033322,800000,123.5999984741211
1667643786.980749,810000,89.5999984741211
1667643791.8401058,820000,136.1999969482422
1667643796.9435942,830000,139.8000030517578
1667643801.8832507,840000,133.60000610351562
1667643806.7852101,850000,88.80000305175781
1667643811.8344805,860000,119.19999694824219
1667643816.8702602,870000,137.0
1667643821.8913474,880000,130.0
1667643826.9662433,890000,107.80000305175781
1667643832.3189175,900000,132.39999389648438
1667643837.8141952,910000,144.0
1667643842.9431431,920000,182.0
1667643848.1141648,930000,108.80000305175781
1667643853.2989578,940000,108.80000305175781
1667643858.4809759,950000,118.19999694824219
1667643863.6030917,960000,112.4000015258789
1667643868.9386952,970000,95.4000015258789
1667643873.9713356,980000,130.1999969482422
1667643879.0927417,990000,111.0
1667643883.9674222,1000000,130.0
1667643889.071268,1010000,109.4000015258789
1667643894.0282764,1020000,119.0
1667643899.1233842,1030000,105.0
1667643904.1652145,1040000,111.5999984741211
1667643909.0370667,1050000,143.8000030517578
1667643913.939393,1060000,110.0
1667643919.152573,1070000,97.5999984741211
1667643924.445168,1080000,107.5999984741211
1667643929.5360434,1090000,119.0
1667643934.884921,1100000,121.19999694824219
1667643939.962373,1110000,109.80000305175781
1667643944.9748545,1120000,99.80000305175781
1667643950.3084636,1130000,112.0
1667643955.5888135,1140000,103.5999984741211
1667643960.673544,1150000,109.5999984741211
1667643965.8733335,1160000,95.4000015258789
1667643970.9561913,1170000,109.4000015258789
1667643975.9989767,1180000,108.5999984741211
1667643980.9684896,1190000,102.19999694824219
1667643985.9289446,1200000,107.80000305175781
1667643990.9975622,1210000,114.80000305175781
1667643996.5759137,1220000,152.39999389648438
1667644001.9109945,1230000,95.0
1667644007.1402183,1240000,104.19999694824219
1667644012.4164596,1250000,107.5999984741211
1667644017.6764934,1260000,122.80000305175781
1667644022.939979,1270000,87.5999984741211
1667644028.1640768,1280000,102.5999984741211
1667644033.3666365,1290000,105.0
1667644038.5233393,1300000,91.80000305175781
1667644043.5047724,1310000,107.5999984741211
1667644048.872611,1320000,108.0
1667644054.3480945,1330000,93.80000305175781
1667644060.6288397,1340000,83.0
1667644065.886472,1350000,107.5999984741211
1667644071.2782362,1360000,106.19999694824219
1667644076.6084588,1370000,92.5999984741211
1667644081.8575816,1380000,133.8000030517578
1667644087.1691175,1390000,98.19999694824219
1667644092.6302776,1400000,99.0
1667644098.148579,1410000,97.4000015258789
1667644103.569085,1420000,108.4000015258789
1667644109.2149947,1430000,93.5999984741211
1667644114.8695347,1440000,93.19999694824219
1667644120.4440389,1450000,98.5999984741211
1667644126.2883337,1460000,115.0
1667644131.4355896,1470000,89.5999984741211
1667644136.8503847,1480000,102.0
1667644142.487872,1490000,100.80000305175781
1667644147.7482288,1500000,93.19999694824219
1667644152.8593647,1510000,116.5999984741211
1667644157.8447232,1520000,131.60000610351562
1667644163.1987424,1530000,97.0
1667644168.4687934,1540000,100.0
1667644173.8574445,1550000,107.80000305175781
1667644179.4331384,1560000,95.4000015258789
1667644184.9496343,1570000,81.80000305175781
1667644190.4919455,1580000,113.4000015258789
1667644196.0399055,1590000,119.4000015258789
1667644201.3662925,1600000,124.0
1667644206.8063586,1610000,89.80000305175781
1667644212.1017482,1620000,98.80000305175781
1667644217.4814997,1630000,104.0
1667644222.5827134,1640000,99.80000305175781
1667644228.6962311,1650000,88.4000015258789
1667644234.2055871,1660000,117.0
1667644239.4983718,1670000,96.4000015258789
1667644244.85677,1680000,101.19999694824219
1667644249.9773853,1690000,100.19999694824219
1667644255.250187,1700000,94.80000305175781
1667644260.5325994,1710000,118.80000305175781
1667644265.6734717,1720000,110.0
1667644271.1607194,1730000,100.19999694824219
1667644276.5518336,1740000,102.0
1667644281.5657403,1750000,102.4000015258789
1667644286.9038453,1760000,92.19999694824219
1667644292.756085,1770000,105.5999984741211
1667644298.0759606,1780000,130.60000610351562
1667644303.749722,1790000,134.39999389648438
1667644309.1234462,1800000,102.19999694824219
1667644314.3815827,1810000,89.80000305175781
1667644319.8031583,1820000,94.0
1667644325.3505988,1830000,110.19999694824219
1667644330.8282092,1840000,105.0
1667644336.1067965,1850000,99.19999694824219
1667644341.1360486,1860000,139.8000030517578
1667644346.2736895,1870000,129.0
1667644351.2805407,1880000,115.0
1667644356.6037054,1890000,125.19999694824219
1667644361.8054414,1900000,104.4000015258789
1667644366.93982,1910000,117.19999694824219
1667644372.4721801,1920000,102.4000015258789
1667644377.967055,1930000,69.4000015258789
1667644383.2829745,1940000,109.80000305175781
1667644388.7388108,1950000,114.80000305175781
1667644394.3256574,1960000,79.80000305175781
1667644399.6864429,1970000,113.0
1667644404.979223,1980000,114.4000015258789
1667644409.9289231,1990000,105.5999984741211
1667644414.929401,2000000,104.5999984741211
