Wall time,Step,Value
1667674384.4220536,760000,36.599998474121094
1667674387.7971828,770000,64.5999984741211
1667674392.0156567,780000,73.5999984741211
1667674395.6533036,790000,43.20000076293945
1667674399.3817065,800000,37.20000076293945
1667674402.5537581,810000,72.5999984741211
1667674406.2354667,820000,39.20000076293945
1667674409.5547822,830000,50.20000076293945
1667674413.1072493,840000,60.400001525878906
1667674416.4474926,850000,66.5999984741211
1667674419.440107,860000,58.400001525878906
1667674423.1265583,870000,52.20000076293945
1667674426.662327,880000,53.20000076293945
1667674430.2985268,890000,45.400001525878906
1667674433.8386955,900000,48.20000076293945
1667674437.8834362,910000,61.20000076293945
1667674441.3828623,920000,45.79999923706055
1667674445.3369563,930000,59.20000076293945
1667674448.342612,940000,53.79999923706055
1667674451.6795382,950000,55.0
1667674455.108045,960000,50.599998474121094
1667674457.982593,970000,53.20000076293945
1667674461.3519142,980000,50.0
1667674464.674796,990000,38.400001525878906
1667674467.9414816,1000000,39.79999923706055
1667674470.836262,1010000,43.79999923706055
1667674474.8180094,1020000,51.0
1667674478.376686,1030000,68.0
1667674481.7126186,1040000,88.0
1667674485.8792415,1050000,46.599998474121094
1667674489.0450456,1060000,72.80000305175781
1667674492.6808934,1070000,73.4000015258789
1667674495.5186634,1080000,76.80000305175781
1667674498.97864,1090000,57.599998474121094
1667674502.89005,1100000,65.0
1667674506.625485,1110000,63.599998474121094
1667674510.7628615,1120000,45.599998474121094
1667674513.6940002,1130000,57.0
1667674516.9808586,1140000,71.19999694824219
1667674519.7984982,1150000,53.0
1667674523.249092,1160000,72.0
1667674526.0711532,1170000,58.79999923706055
1667674529.304727,1180000,67.80000305175781
1667674532.1374156,1190000,45.79999923706055
1667674535.0022416,1200000,53.599998474121094
1667674538.3977537,1210000,61.79999923706055
1667674541.3071332,1220000,80.80000305175781
1667674544.5567448,1230000,49.20000076293945
1667674547.3970733,1240000,53.20000076293945
1667674550.622874,1250000,64.5999984741211
1667674553.5610776,1260000,71.0
1667674556.797692,1270000,65.4000015258789
1667674559.5998828,1280000,110.0
1667674562.4260092,1290000,113.0
1667674565.58933,1300000,62.0
1667674568.4248185,1310000,95.4000015258789
1667674571.5797946,1320000,72.19999694824219
1667674574.3600779,1330000,103.19999694824219
1667674577.6504836,1340000,89.80000305175781
1667674580.4080985,1350000,64.0
1667674584.021866,1360000,78.5999984741211
1667674586.926972,1370000,100.4000015258789
1667674589.7431614,1380000,82.4000015258789
1667674593.031866,1390000,87.80000305175781
1667674595.8530273,1400000,57.20000076293945
1667674599.0692246,1410000,55.79999923706055
1667674601.8630316,1420000,82.80000305175781
1667674605.124963,1430000,46.400001525878906
1667674607.983221,1440000,67.19999694824219
1667674611.2168806,1450000,84.80000305175781
1667674614.2840476,1460000,69.80000305175781
1667674617.1094246,1470000,69.5999984741211
1667674620.2915068,1480000,57.400001525878906
1667674623.0505285,1490000,68.5999984741211
1667674626.2293634,1500000,101.19999694824219
1667674629.0673552,1510000,100.4000015258789
1667674632.392169,1520000,69.5999984741211
1667674635.2918441,1530000,64.5999984741211
1667674638.1194665,1540000,69.0
1667674641.3123758,1550000,49.599998474121094
1667674644.5232892,1560000,92.4000015258789
1667674647.8330693,1570000,72.0
1667674650.6846182,1580000,62.599998474121094
1667674653.9963274,1590000,66.19999694824219
1667674656.8019247,1600000,80.19999694824219
1667674660.0028863,1610000,101.5999984741211
1667674662.7803235,1620000,75.4000015258789
1667674665.63161,1630000,88.19999694824219
1667674668.9511516,1640000,94.0
1667674671.7363818,1650000,61.79999923706055
1667674675.287015,1660000,73.0
1667674678.2290573,1670000,102.19999694824219
1667674681.626547,1680000,43.400001525878906
1667674684.4481,1690000,53.79999923706055
1667674687.7304575,1700000,91.80000305175781
1667674690.5612304,1710000,64.0
1667674693.3368528,1720000,81.19999694824219
1667674696.48529,1730000,61.0
1667674699.3092678,1740000,77.80000305175781
1667674702.8860781,1750000,61.400001525878906
1667674705.74921,1760000,69.0
1667674708.9537783,1770000,56.599998474121094
1667674711.7090237,1780000,72.4000015258789
1667674714.8612149,1790000,63.599998474121094
1667674717.585269,1800000,74.0
1667674720.365267,1810000,60.79999923706055
1667674723.5728142,1820000,59.79999923706055
1667674726.5204058,1830000,58.79999923706055
1667674729.809978,1840000,75.80000305175781
1667674732.8491821,1850000,63.400001525878906
1667674736.1836512,1860000,71.4000015258789
1667674739.0008914,1870000,55.20000076293945
1667674741.8034158,1880000,82.19999694824219
1667674744.9351652,1890000,62.599998474121094
1667674747.6976125,1900000,66.0
1667674750.8595388,1910000,70.0
1667674753.6051073,1920000,83.5999984741211
1667674756.7892249,1930000,84.5999984741211
1667674759.6037683,1940000,91.0
1667674762.936594,1950000,68.4000015258789
1667674765.8841393,1960000,55.79999923706055
1667674768.6892505,1970000,75.0
1667674771.8380456,1980000,64.0
1667674774.663095,1990000,73.5999984741211
1667674777.964751,2000000,90.0
