ID,Average velocity
200014693,1.6858624968657328
200014720,1.7852361335809712
200014742,2.04787709300016
200014914,1.8115154560539664
200015006,1.9913422210001237
200015042,2.0668725373838743
200015067,2.0329478829589647
200015079,2.006803539957217
200015128,2.2397756628468577
200015163,2.08219509111359
200015615,1.7779067305049687
200015739,1.9125270159859937
200015741,1.8757225211596817
200018494,1.8678134830221285
200018495,1.8592625532573324
200019174,2.2945224138937927
200019348,2.069402299114983
250000077,2.083466045644354
250010160,1.7723170447936405
250040019,1.7206515268451965
250040059,1.8949675294736115
250040060,1.8939015930394663
250040061,1.995857538595427
250050051,1.9515997084795993
250060035,2.2443335648958147
250060036,2.248399666434334
250060037,1.9699099132205309
250080018,2.0523865689757375
250080038,1.7498760005666867
250080039,1.7388284053103895
250080040,1.9072623914837254
250080041,2.0085892237000267
250090035,1.863033289156562
250120051,1.8100085784997157
250130022,1.7101367060565524
250130026,1.9843394353583879
250130027,1.986896531537773
250140035,2.027750406392842
250140047,1.7081377232458128
250140048,2.075127593671195
250140049,1.9879512203284024
250150133,2.2291787435930015
250180104,1.8655007278785911
250180133,1.8830834261155573
250190458,2.2936111971253297
250190459,2.0746785122352938
300000239,1.8429272822217533
300000262,1.8668315498381252
300000322,1.9253479093232817
300000385,1.7562751668205432
300000400,1.8469311062571556
300000496,1.7358376805744908
300000545,1.8097823514286027
300000998,1.7263694340320892
300001372,2.174801413716615
300001806,1.6761055298160075
300002094,1.825122249543659
300002097,2.1148181344473707
350000097,1.8612250162325559
350000098,1.7930813317864895
350000099,1.8733352312767024
350000100,1.7581295870000522
350000101,1.8386722281472319
350020054,1.8579450354365656
